policy,date,time_start,price_yuan_per_kwh,initial_plan_kwh,final_contract_kwh,adjustment_fee_yuan,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,actual_net_kwh,emergency_kwh,surplus_kwh
6+12+18,2025-02-01,06:20,0.8758,0.0,0.0,0.0,0.0,591.5677166666667,9508.31887037037,8851.021407407408,533.3553333333333,0.0,58.21238333333338
6+12+18,2025-02-01,06:30,0.8759,0.0,0.0,0.0,0.0,579.4381333333333,8851.021407407408,8207.20125925926,504.52,0.0,74.91813333333334
6+12+18,2025-02-01,06:40,0.8601,0.0,0.0,0.0,0.0,571.6357583333332,8207.20125925926,7572.050416666668,519.5536833333333,0.0,52.08207499999992
6+12+18,2025-02-01,06:50,0.8442,0.0,0.0,0.0,0.0,611.2676916666668,7572.050416666668,6892.864092592594,551.4800833333333,0.0,59.78760833333354
6+12+18,2025-02-01,07:00,0.8334,0.0,0.0,0.0,0.0,632.1238333333333,6892.864092592594,6190.504277777779,552.0416666666666,0.0,80.0821666666667
6+12+18,2025-02-01,07:10,0.8092,0.0,0.0,0.0,0.0,591.0142,6190.504277777779,5533.821833333334,514.5580499999999,0.0,76.4561500000001
6+12+18,2025-02-01,07:20,0.7972,0.0,0.0,0.0,0.0,533.4313666666667,5533.821833333334,4941.120314814816,447.90854999999993,0.0,85.52281666666676
6+12+18,2025-02-01,07:30,0.7644,0.0,0.0,0.0,0.0,489.58145833333333,4941.120314814816,4397.140916666668,389.4241666666667,0.0,100.15729166666665
6+12+18,2025-02-01,07:40,0.6899,0.0,0.0,0.0,0.0,448.32989444444456,4397.140916666668,3898.996589506174,377.65374999999995,0.0,70.67614444444462
6+12+18,2025-02-01,07:50,0.86,0.0,0.0,0.0,0.0,358.63059722222215,3898.996589506174,3500.5181481481495,361.16134999999997,2.5307527777778205,0.0
6+12+18,2025-02-01,08:00,1.1617,0.0,0.0,0.0,0.0,317.26860000000005,3500.5181481481495,3147.9974814814827,299.92291666666665,0.0,17.345683333333398
6+12+18,2025-02-01,08:10,1.1683,0.0,0.0,0.0,0.0,255.08126666666658,3147.9974814814827,2864.5738518518533,202.22623333333337,0.0,52.85503333333321
6+12+18,2025-02-01,08:20,1.0956,0.0,0.0,0.0,0.0,200.0958666666666,2864.5738518518533,2642.2451111111127,129.7926,0.0,70.30326666666662
6+12+18,2025-02-01,08:30,1.0849,0.0,0.0,0.0,0.0,178.03252499999996,2642.2451111111127,2444.431194444446,86.28458333333333,0.0,91.74794166666663
6+12+18,2025-02-01,08:40,1.061,0.0,0.0,0.0,0.0,137.22949999999986,2444.431194444446,2291.9539722222244,35.96914999999997,0.0,101.26034999999989
6+12+18,2025-02-01,08:50,1.043,0.0,0.0,0.0,0.0,97.88803333333328,2291.9539722222244,2183.189490740743,62.453933333333296,0.0,35.43409999999999
6+12+18,2025-02-01,09:00,1.036,0.0,0.0,0.0,0.0,104.76825,2183.189490740743,2066.7803240740764,115.17666666666673,10.408416666666739,0.0
6+12+18,2025-02-01,09:10,1.0147,0.0,0.0,0.0,0.0,72.38060555555569,2066.7803240740764,1986.357429012348,45.82411666666659,0.0,26.5564888888891
6+12+18,2025-02-01,09:20,0.9922,0.0,0.0,0.0,0.0,11.279733333333564,1986.357429012348,1973.8243919753106,-31.360500000000076,0.0,42.64023333333364
6+12+18,2025-02-01,09:30,0.97,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-61.70083333333332,0.0,61.70083333333332
6+12+18,2025-02-01,09:40,0.9422,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-105.10811666666662,0.0,105.10811666666662
6+12+18,2025-02-01,09:50,0.9569,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-170.19725,0.0,170.19725
6+12+18,2025-02-01,10:00,0.9977,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-215.43041666666664,0.0,215.43041666666664
6+12+18,2025-02-01,10:10,0.9919,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-200.4176333333333,0.0,200.4176333333333
6+12+18,2025-02-01,10:20,0.9588,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-226.9201833333333,0.0,226.9201833333333
6+12+18,2025-02-01,10:30,0.9549,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-292.22541666666666,0.0,292.22541666666666
6+12+18,2025-02-01,10:40,0.9839,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-301.08773333333335,0.0,301.08773333333335
6+12+18,2025-02-01,10:50,0.799,0.0,0.0,0.0,0.0,0.0,1973.8243919753106,1973.8243919753106,-343.21740000000005,0.0,343.21740000000005
6+12+18,2025-02-01,11:00,0.5025,0.0,0.0,0.0,51.762035836757654,0.0,1973.8243919753106,2020.4102242283925,-407.3499999999999,0.0,355.58796416324225
6+12+18,2025-02-01,11:10,0.4662,80.75140809328036,80.75140809328036,0.0,390.1302303155025,0.0,2020.4102242283925,2371.5274315123447,-388.48346666666663,0.0,79.10464444444449
6+12+18,2025-02-01,11:20,0.5007,0.0,0.0,0.0,321.0633027777778,0.0,2371.5274315123447,2660.484404012345,-395.2400666666666,0.0,74.17676388888884
6+12+18,2025-02-01,11:30,0.4827,0.0,0.0,0.0,360.6067666666666,0.0,2660.484404012345,2985.0304940123447,-444.5275,0.0,83.92073333333337
6+12+18,2025-02-01,11:40,0.4785,0.0,0.0,0.0,343.4594499999998,0.0,2985.0304940123447,3294.1439990123445,-444.1071,0.0,100.64765000000023
6+12+18,2025-02-01,11:50,0.4662,505.6082833333334,505.6082833333334,0.0,0.0,0.0,3294.1439990123445,3294.1439990123445,-448.2673333333333,0.0,953.8756166666667
6+12+18,2025-02-01,12:00,0.4432,498.36671666666666,498.36671666666666,0.0,833.3333333333333,0.0,3294.1439990123445,4044.1439990123445,-460.6229166666667,0.0,125.6563000000001
6+12+18,2025-02-01,12:10,0.4411,474.4941694444444,474.4941694444444,0.0,833.3333333333333,0.0,4044.1439990123445,4794.1439990123445,-428.6418166666666,0.0,69.80265277777778
6+12+18,2025-02-01,12:20,0.4551,502.3155333333332,502.3155333333332,0.0,833.3333333333333,0.0,4794.1439990123445,5544.1439990123445,-426.3872666666667,0.0,95.3694666666666
6+12+18,2025-02-01,12:30,0.4463,534.6652916666667,534.6652916666667,0.0,833.3333333333333,0.0,5544.1439990123445,6294.1439990123445,-458.3908333333334,0.0,159.7227916666668
6+12+18,2025-02-01,12:40,0.4113,567.3943888888888,567.3943888888888,0.0,833.3333333333333,0.0,6294.1439990123445,7044.1439990123445,-450.9835999999999,0.0,185.04465555555544
6+12+18,2025-02-01,12:50,0.5682,0.0,0.0,0.0,366.717063888889,0.0,7044.1439990123445,7374.189356512345,-425.6543833333333,0.0,58.93731944444431
6+12+18,2025-02-01,13:00,0.8279,0.0,0.0,0.0,322.1100333333334,0.0,7374.189356512345,7664.088386512345,-413.54333333333335,0.0,91.43329999999997
6+12+18,2025-02-01,13:10,0.8636,0.0,0.0,0.0,313.54055000000005,0.0,7664.088386512345,7946.274881512345,-421.64868333333334,0.0,108.10813333333329
6+12+18,2025-02-01,13:20,0.8416,0.0,0.0,0.0,305.06359166666664,0.0,7946.274881512345,8220.832114012344,-422.7244333333332,0.0,117.66084166666656
6+12+18,2025-02-01,13:30,0.8618,0.0,0.0,0.0,264.57902500000006,0.0,8220.832114012344,8458.953236512345,-410.2679166666667,0.0,145.68889166666662
6+12+18,2025-02-01,13:40,0.8623,0.0,0.0,0.0,226.39888333333323,0.0,8458.953236512345,8662.712231512345,-392.47571666666664,0.0,166.0768333333334
6+12+18,2025-02-01,13:50,0.9026,0.0,0.0,0.0,180.25900833333355,0.0,8662.712231512345,8824.945339012345,-323.70713333333333,0.0,143.44812499999978
6+12+18,2025-02-01,14:00,0.9754,0.0,0.0,0.0,174.86876666666655,0.0,8824.945339012345,8982.327229012346,-233.54250000000002,0.0,58.67373333333347
6+12+18,2025-02-01,14:10,1.0002,0.0,0.0,0.0,152.06964166666677,0.0,8982.327229012346,9119.189906512345,-202.90003333333334,0.0,50.83039166666657
6+12+18,2025-02-01,14:20,0.9978,0.0,0.0,0.0,118.53619999999987,0.0,9119.189906512345,9225.872486512346,-166.26881666666668,0.0,47.732616666666814
6+12+18,2025-02-01,14:30,1.0271,0.0,0.0,0.0,81.61621666666662,0.0,9225.872486512346,9299.327081512345,-116.58833333333328,0.0,34.972116666666665
6+12+18,2025-02-01,14:40,1.0906,0.0,0.0,0.0,54.40558333333327,0.0,9299.327081512345,9348.292106512345,-112.44431666666674,0.0,58.03873333333347
6+12+18,2025-02-01,14:50,0.9376,0.0,0.0,0.0,6.7631166666668605,0.0,9348.292106512345,9354.378911512345,-93.76723333333332,0.0,87.00411666666646
6+12+18,2025-02-01,15:00,0.6694,204.82710000000014,204.82710000000014,0.0,163.33310000000017,0.0,9354.378911512345,9501.378701512345,-35.801666666666655,0.0,77.29566666666662
6+12+18,2025-02-01,15:10,0.66,530.095396742113,530.095396742113,0.0,457.6199272976687,0.0,9501.378701512345,9913.236636080248,28.429149999999936,0.0,44.04631944444441
6+12+18,2025-02-01,15:20,0.7217,260.56555277777795,260.56555277777795,0.0,121.6715944444446,0.0,9913.236636080248,10022.741071080249,97.9340666666667,0.0,40.959891666666664
6+12+18,2025-02-01,15:30,0.7308,304.3006583333333,304.3006583333333,0.0,138.71137499999986,0.0,10022.741071080249,10147.58130858025,158.01749999999998,0.0,7.571783333333428
6+12+18,2025-02-01,15:40,0.7534,359.9240972222224,359.9240972222224,0.0,117.87119444444443,0.0,10147.58130858025,10253.66538358025,183.16035000000002,0.0,58.89255277777792
6+12+18,2025-02-01,15:50,0.7823,414.96992777777774,414.96992777777774,0.0,147.33666111111103,0.0,10253.66538358025,10386.26837858025,194.13805000000002,0.0,73.49521666666669
6+12+18,2025-02-01,16:00,0.8055,468.06921666666665,468.06921666666665,0.0,143.7588321330562,0.0,10386.26837858025,10515.6513275,219.81874999999997,0.0,104.49163453361047
6+12+18,2025-02-01,16:10,0.8271,446.46245555555566,446.46245555555566,0.0,114.06276666666673,0.0,10515.6513275,10618.3078175,272.90835,0.0,59.49133888888895
6+12+18,2025-02-01,16:20,0.8519,455.37925833333355,455.37925833333355,0.0,71.53247777777801,0.0,10618.3078175,10682.6870475,318.5945499999999,0.0,65.25223055555563
6+12+18,2025-02-01,16:30,0.8791,522.1409416666664,522.1409416666664,0.0,58.17847499999988,0.0,10682.6870475,10735.047675,360.7441666666667,0.0,103.21829999999989
6+12+18,2025-02-01,16:40,0.9024,524.453375,524.453375,0.0,41.32768888888893,0.0,10735.047675,10772.242595,424.7672666666666,0.0,58.35841944444451
6+12+18,2025-02-01,16:50,0.9163,482.16162499999996,482.16162499999996,0.0,26.959427777777762,0.0,10772.242595,10796.50608,426.10654999999997,0.0,29.095647222222226
6+12+18,2025-02-01,17:00,0.9264,429.30328333333335,429.30328333333335,0.0,0.0,0.0,10796.50608,10796.50608,387.0737499999999,0.0,42.22953333333345
6+12+18,2025-02-01,17:10,0.9462,452.12165833333324,452.12165833333324,0.0,1.8243333333333567,0.0,10796.50608,10798.14798,417.64608333333337,0.0,32.65124166666652
6+12+18,2025-02-01,17:20,0.9742,475.5875166666664,475.5875166666664,0.0,2.057799999999702,0.0,10798.14798,10800.0,439.7808,0.0,33.74891666666667
6+12+18,2025-02-01,17:30,0.9862,481.52781666666647,481.52781666666647,0.0,0.0,0.6094833333335146,10800.0,10799.322796296296,436.13666666666666,0.0,46.000633333333326
6+12+18,2025-02-01,17:40,0.976,480.78273888888896,480.78273888888896,0.0,0.7524485596715951,0.0,10799.322796296296,10800.0,445.3057166666666,0.0,34.72457366255071
6+12+18,2025-02-01,17:50,1.0742,479.05656111111125,479.05656111111125,0.0,0.0,0.0,10800.0,10800.0,439.89263333333326,0.0,39.163927777777985
6+12+18,2025-02-01,18:00,1.2313,0.0,0.0,0.0,0.0,476.41166666666646,10800.0,10270.653703703703,428.47,0.0,47.941666666666436
6+12+18,2025-02-01,18:10,1.2561,0.0,0.0,0.0,0.0,496.2458833333333,10270.653703703703,9719.269388888888,454.13505,0.0,42.110833333333346
6+12+18,2025-02-01,18:20,1.2447,0.0,0.0,0.0,0.0,495.90895,9719.269388888888,9168.259444444444,472.26531666666665,0.0,23.643633333333355
6+12+18,2025-02-01,18:30,1.2545,0.0,0.0,0.0,0.0,472.02000000000004,9168.259444444444,8643.792777777777,454.16833333333335,0.0,17.851666666666688
6+12+18,2025-02-01,18:40,1.2522,0.0,0.0,0.0,0.0,496.2062083333333,8643.792777777777,8092.452546296296,418.3726333333333,0.0,77.833575
6+12+18,2025-02-01,18:50,1.2881,0.0,0.0,0.0,0.0,497.1425583333332,8092.452546296296,7540.071925925926,414.0822333333333,0.0,83.06032499999992
6+12+18,2025-02-01,19:00,1.3466,0.0,0.0,0.0,0.0,480.12583333333333,7540.071925925926,7006.598777777777,432.1383333333333,0.0,47.98750000000001
6+12+18,2025-02-01,19:10,1.3523,0.0,0.0,0.0,0.0,455.6008,7006.598777777777,6500.375666666666,424.0141166666667,0.0,31.58668333333327
6+12+18,2025-02-01,19:20,1.3445,0.0,0.0,0.0,0.0,454.0062833333333,6500.375666666666,5995.92424074074,442.41246666666666,0.0,11.593816666666612
6+12+18,2025-02-01,19:30,1.3483,0.0,0.0,0.0,0.0,502.8025,5995.92424074074,5437.254796296295,483.74666666666667,0.0,19.05583333333334
6+12+18,2025-02-01,19:40,1.349,0.0,0.0,0.0,0.0,474.4386583333335,5437.254796296295,4910.100731481481,481.18446666666665,6.745808333333173,0.0
6+12+18,2025-02-01,19:50,1.3473,0.0,0.0,0.0,0.0,477.9742166666666,4910.100731481481,4379.018268518517,444.76593333333335,0.0,33.20828333333327
6+12+18,2025-02-01,20:00,1.3482,0.0,0.0,0.0,0.0,490.2658333333332,4379.018268518517,3834.278453703703,418.095,0.0,72.17083333333318
6+12+18,2025-02-01,20:10,1.3513,0.0,0.0,0.0,0.0,495.8133083333334,3834.278453703703,3283.3747777777767,436.7405166666666,0.0,59.072791666666774
6+12+18,2025-02-01,20:20,1.34,0.0,0.0,0.0,0.0,485.35095000000007,3283.3747777777767,2744.0959444444434,452.69785,0.0,32.65310000000005
6+12+18,2025-02-01,20:30,1.3489,0.0,0.0,0.0,0.0,495.09833333333324,2744.0959444444434,2193.9866851851843,449.9683333333333,0.0,45.12999999999994
6+12+18,2025-02-01,20:40,1.3952,0.0,0.0,0.0,0.0,492.71629166666673,2193.9866851851843,1646.524138888888,455.06669999999997,0.0,37.649591666666765
6+12+18,2025-02-01,20:50,1.2226,101.03861666666637,101.03861666666637,0.0,0.0,401.87172499999883,1646.524138888888,1200.0000000000005,454.01236666666665,0.0,48.89797499999855
6+12+18,2025-02-01,21:00,0.9332,548.8758333333334,548.8758333333334,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,459.405,0.0,89.47083333333342
6+12+18,2025-02-01,21:10,0.9068,515.9088333333334,515.9088333333334,0.0,0.7625333333334083,0.0,1200.0000000000005,1200.6862800000006,497.4207666666667,0.0,17.725533333333317
6+12+18,2025-02-01,21:20,0.9371,490.6227166666667,490.6227166666667,0.0,0.0,0.6176520000001119,1200.6862800000006,1200.0000000000005,503.28313333333335,12.042764666666528,0.0
6+12+18,2025-02-01,21:30,0.9371,493.2775,493.2775,0.0,0.0,-0.0,1200.0000000000005,1200.0000000000005,477.5566666666667,0.0,15.720833333333303
6+12+18,2025-02-01,21:40,0.9871,511.4739416666665,511.4739416666665,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,479.13595,0.0,32.33799166666654
6+12+18,2025-02-01,21:50,0.7764,501.5391916666667,501.5391916666667,0.0,0.0,-0.0,1200.0000000000005,1200.0000000000005,450.2041,0.0,51.3350916666667
6+12+18,2025-02-01,22:00,0.4209,438.2491666666667,438.2491666666667,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,392.08500000000004,0.0,46.16416666666669
6+12+18,2025-02-01,22:10,0.3859,423.0543416666667,423.0543416666667,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,371.76981666666666,0.0,51.28452500000003
6+12+18,2025-02-01,22:20,0.4368,444.686325,444.686325,0.0,0.0,0.0,1200.0000000000005,1200.0000000000005,363.57821666666666,0.0,81.10810833333335
6+12+18,2025-02-01,22:30,0.4198,476.4883333333333,476.4883333333333,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,359.15666666666664,0.0,117.33166666666665
6+12+18,2025-02-01,22:40,0.4186,449.51105000000007,449.51105000000007,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,382.05071666666663,0.0,67.46033333333344
6+12+18,2025-02-01,22:50,0.4241,429.3675833333333,429.3675833333333,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,417.16841666666664,0.0,12.199166666666656
6+12+18,2025-02-01,23:00,0.4237,430.38249999999994,430.38249999999994,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,431.7966666666667,1.4141666666667447,0.0
6+12+18,2025-02-01,23:10,0.4248,421.45263333333327,421.45263333333327,0.0,0.0,0.0,1200.0000000000005,1200.0000000000005,406.46494999999993,0.0,14.987683333333337
6+12+18,2025-02-01,23:20,0.424,434.5920166666667,434.5920166666667,0.0,0.0,0.0,1200.0000000000005,1200.0000000000005,400.95986666666664,0.0,33.63215000000008
6+12+18,2025-02-01,23:30,0.422,441.8266666666666,441.8266666666666,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,409.945,0.0,31.881666666666604
6+12+18,2025-02-01,23:40,0.424,435.6897333333333,435.6897333333333,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,387.2367,0.0,48.45303333333334
6+12+18,2025-02-01,23:50,0.4271,516.0423666666666,516.0423666666666,0.0,0.0,0.0,1200.0000000000005,1200.0000000000005,454.71015,0.0,61.33221666666657
6+12+18,2025-02-02,00:00,0.4276,625.2725,625.2725,0.0,-0.0,0.0,1200.0000000000005,1200.0000000000005,580.8233333333333,0.0,44.44916666666677
6+12+18,2025-02-02,00:10,0.4248,1469.0514083333333,1469.0514083333333,0.0,833.3333333333333,0.0,1200.0000000000005,1950.0000000000005,598.66405,0.0,37.054025000000024
6+12+18,2025-02-02,00:20,0.4245,1441.3041166666665,1441.3041166666665,0.0,833.3333333333333,0.0,1950.0000000000005,2700.0000000000005,581.7344833333333,0.0,26.236299999999915
6+12+18,2025-02-02,00:30,0.4269,1447.3141666666666,1447.3141666666666,0.0,833.3333333333333,0.0,2700.0000000000005,3450.0000000000005,584.5933333333332,0.0,29.387500000000045
6+12+18,2025-02-02,00:40,0.4272,1479.7403749999999,1479.7403749999999,0.0,833.3333333333333,0.0,3450.0000000000005,4200.0,586.1028666666666,0.0,60.30417499999999
6+12+18,2025-02-02,00:50,0.4271,1492.8928416666668,1492.8928416666668,0.0,833.3333333333333,0.0,4200.0,4950.0,587.1968666666667,0.0,72.36264166666683
6+12+18,2025-02-02,01:00,0.4285,1486.958333333333,1486.958333333333,0.0,833.3333333333333,0.0,4950.0,5700.0,596.0733333333333,0.0,57.551666666666506
6+12+18,2025-02-02,01:10,0.4311,1314.7932999999998,1314.7932999999998,0.0,666.6666666666666,0.0,5700.0,6300.0,612.0548166666666,0.0,36.071816666666564
6+12+18,2025-02-02,01:20,0.4302,1472.0672916666665,1472.0672916666665,0.0,833.3333333333333,0.0,6300.0,7050.0,598.3243,0.0,40.409658333333255
6+12+18,2025-02-02,01:30,0.4279,1503.6816666666664,1503.6816666666664,0.0,833.3333333333333,0.0,7050.0,7800.0,572.2333333333333,0.0,98.11499999999978
6+12+18,2025-02-02,01:40,0.4312,643.6406249999999,643.6406249999999,0.0,0.0,0.0,7800.0,7800.0,591.6527333333333,0.0,51.98789166666654
6+12+18,2025-02-02,01:50,0.4333,635.1906916666667,635.1906916666667,0.0,0.0,0.0,7800.0,7800.0,624.2956999999999,0.0,10.894991666666783
6+12+18,2025-02-02,02:00,0.4311,1491.7866666666666,1491.7866666666666,0.0,833.3333333333333,0.0,7800.0,8550.0,628.665,0.0,29.788333333333412
6+12+18,2025-02-02,02:10,0.4293,1512.0587999999998,1512.0587999999998,0.0,833.3333333333333,0.0,8550.0,9300.0,599.0741166666667,0.0,79.65134999999987
6+12+18,2025-02-02,02:20,0.4324,701.020975,701.020975,0.0,0.0,0.0,9300.0,9300.0,611.8605833333334,0.0,89.16039166666667
6+12+18,2025-02-02,02:30,0.4367,697.5458333333333,697.5458333333333,0.0,0.0,0.0,9300.0,9300.0,647.1383333333333,0.0,50.40750000000003
6+12+18,2025-02-02,02:40,0.4348,683.0260583333334,683.0260583333334,0.0,0.0,0.0,9300.0,9300.0,618.5352333333333,0.0,64.49082500000009
6+12+18,2025-02-02,02:50,0.4335,687.0806666666667,687.0806666666667,0.0,0.0,0.0,9300.0,9300.0,632.8425166666666,0.0,54.23815000000013
6+12+18,2025-02-02,03:00,0.4357,689.2583333333333,689.2583333333333,0.0,0.0,0.0,9300.0,9300.0,682.7416666666666,0.0,6.516666666666765
6+12+18,2025-02-02,03:10,0.4374,681.8397916666667,681.8397916666667,0.0,0.0,0.0,9300.0,9300.0,650.2912666666666,0.0,31.54852500000004
6+12+18,2025-02-02,03:20,0.4371,685.9509249999999,685.9509249999999,0.0,0.0,0.0,9300.0,9300.0,625.2837,0.0,60.66722499999992
6+12+18,2025-02-02,03:30,0.4356,694.4649999999999,694.4649999999999,0.0,0.0,0.0,9300.0,9300.0,648.8266666666666,0.0,45.63833333333332
6+12+18,2025-02-02,03:40,0.4353,678.0641249999999,678.0641249999999,0.0,0.0,0.0,9300.0,9300.0,667.2369666666666,0.0,10.827158333333273
6+12+18,2025-02-02,03:50,0.436,681.8442249999999,681.8442249999999,0.0,0.0,0.0,9300.0,9300.0,658.5554999999999,0.0,23.288725
6+12+18,2025-02-02,04:00,0.4378,706.665,706.665,0.0,0.0,0.0,9300.0,9300.0,637.655,0.0,69.00999999999999
6+12+18,2025-02-02,04:10,0.4401,712.9136583333332,712.9136583333332,0.0,0.0,0.0,9300.0,9300.0,636.6545833333332,0.0,76.25907499999994
6+12+18,2025-02-02,04:20,0.4389,705.749375,705.749375,0.0,0.0,0.0,9300.0,9300.0,645.9066666666666,0.0,59.84270833333335
6+12+18,2025-02-02,04:30,0.4364,722.9691666666666,722.9691666666666,0.0,0.0,0.0,9300.0,9300.0,652.9649999999999,0.0,70.00416666666672
6+12+18,2025-02-02,04:40,0.4393,724.7428166666666,724.7428166666666,0.0,0.0,0.0,9300.0,9300.0,656.2554833333334,0.0,68.48733333333325
6+12+18,2025-02-02,04:50,0.4422,728.2844333333333,728.2844333333333,0.0,0.0,0.0,9300.0,9300.0,665.3870999999999,0.0,62.897333333333336
6+12+18,2025-02-02,05:00,0.4395,694.4508333333333,694.4508333333333,0.0,0.0,0.0,9300.0,9300.0,681.0333333333333,0.0,13.417500000000018
6+12+18,2025-02-02,05:10,0.4333,713.9482833333334,713.9482833333334,0.0,0.0,0.0,9300.0,9300.0,691.0207666666666,0.0,22.927516666666747
6+12+18,2025-02-02,05:20,0.4439,757.4332916666666,757.4332916666666,0.0,0.0,0.0,9300.0,9300.0,679.2199666666666,0.0,78.21332500000005
6+12+18,2025-02-02,05:30,0.4301,1567.7483333333334,1567.7483333333334,0.0,833.3333333333333,0.0,9300.0,10050.0,647.9466666666666,0.0,86.46833333333359
6+12+18,2025-02-02,05:40,0.3713,1534.8032416666665,1534.8032416666665,0.0,833.3333333333333,0.0,10050.0,10800.0,633.4947,0.0,67.97520833333328
6+12+18,2025-02-02,05:50,0.5708,785.3839916666666,785.3839916666666,0.0,0.0,-0.0,10800.0,10800.0,723.7380666666666,0.0,61.645925000000034
6+12+18,2025-02-02,06:00,0.9099,913.6591666666668,913.6591666666668,0.0,0.0,0.008366666666574929,10800.0,10799.990703703705,855.5333333333333,0.0,58.13420000000008
6+12+18,2025-02-02,06:10,0.9368,250.83603611111096,250.83603611111096,0.0,0.0,679.5216805555556,10799.990703703705,10044.966614197532,867.2495166666665,0.0,63.10820000000001
6+12+18,2025-02-02,06:20,0.8758,912.0680888888887,912.0680888888887,0.0,0.0,3.7400944444443667,10044.966614197532,10040.810953703705,854.6688166666665,0.0,61.13936666666655
6+12+18,2025-02-02,06:30,0.8759,918.3959000000001,918.3959000000001,0.0,0.0,5.3334249999998065,10040.810953703705,10034.884925925928,873.5016666666667,0.0,50.22765833333324
6+12+18,2025-02-02,06:40,0.8601,922.8806055555553,922.8806055555553,0.0,0.0,4.09978055555564,10034.884925925928,10030.329614197533,876.0123666666666,0.0,50.968019444444394
6+12+18,2025-02-02,06:50,0.8442,889.4608194444445,889.4608194444445,0.0,0.0,4.496236111111102,10030.329614197533,10025.3337962963,834.7533333333332,0.0,59.20372222222238
6+12+18,2025-02-02,07:00,0.8334,855.9509666666664,855.9509666666664,0.0,0.0,20.433633333333432,10025.3337962963,10002.629759259262,767.92125,0.0,108.46334999999988
6+12+18,2025-02-02,07:10,0.8092,836.8832666666667,836.8832666666667,0.0,0.0,1.1544833333332463,10002.629759259262,10001.347000000003,735.4969833333332,0.0,102.54076666666674
6+12+18,2025-02-02,07:20,0.7972,799.6208083333335,799.6208083333335,0.0,0.0,8.053633333333437,10001.347000000003,9992.398518518521,708.6741333333332,0.0,99.00030833333369
6+12+18,2025-02-02,07:30,0.7644,751.77555,751.77555,0.0,0.0,18.335791666666637,9992.398518518521,9972.02541666667,656.5766666666666,0.0,113.534675
6+12+18,2025-02-02,07:40,0.6899,1494.7864138888888,1494.7864138888888,0.0,825.393072222222,0.0,9972.02541666667,10714.879181666669,599.04655,0.0,70.34679166666672
6+12+18,2025-02-02,07:50,0.86,729.9654666666668,729.9654666666668,0.0,0.0,9.698744444444173,10714.879181666669,10704.10279895062,668.6475666666665,0.0,71.01664444444441
6+12+18,2025-02-02,08:00,1.1617,87.29721666666683,87.29721666666683,0.0,0.0,833.3333333333333,10704.10279895062,9778.176873024695,811.1491666666666,0.0,109.4813833333335
6+12+18,2025-02-02,08:10,1.1683,0.0,0.0,0.0,0.0,833.3333333333333,9778.176873024695,8852.25094709877,822.83135,0.0,10.501983333333214
6+12+18,2025-02-02,08:20,1.0956,0.0,0.0,0.0,0.0,769.6626305555556,8852.25094709877,7997.070246481486,758.8758666666665,0.0,10.786763888889027
6+12+18,2025-02-02,08:30,1.0849,0.0,0.0,0.0,0.0,768.4753666666667,7997.070246481486,7143.208727962967,692.56625,0.0,75.9091166666667
6+12+18,2025-02-02,08:40,1.061,0.0,0.0,0.0,0.0,728.9458027777777,7143.208727962967,6333.26894709877,640.1275,0.0,88.8183027777776
6+12+18,2025-02-02,08:50,1.043,0.0,0.0,0.0,0.0,650.6383222222221,6333.26894709877,5610.337477962968,586.0843,0.0,64.5540222222221
6+12+18,2025-02-02,09:00,1.036,0.0,0.0,0.0,0.0,595.4194666666667,5610.337477962968,4948.7602927777825,521.2029166666666,0.0,74.2165500000001
6+12+18,2025-02-02,09:10,1.0147,0.0,0.0,0.0,0.0,538.8919527777779,4948.7602927777825,4349.99145635803,454.83883333333324,0.0,84.05311944444463
6+12+18,2025-02-02,09:20,0.9922,0.0,0.0,0.0,0.0,499.7149611111112,4349.99145635803,3794.7526106790174,413.7835666666666,0.0,85.9313944444446
6+12+18,2025-02-02,09:30,0.97,0.0,0.0,0.0,0.0,445.7949666666668,3794.7526106790174,3299.4248699382765,374.2824999999999,0.0,71.51246666666691
6+12+18,2025-02-02,09:40,0.9422,203.39394722222104,203.39394722222104,0.0,0.0,194.43262738889283,3299.4248699382765,3083.388617283951,288.97271666666666,0.0,108.85385794444721
